alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1.998,2000,daytime,1.15,0.7,7,2,0.57,0.139,1.0,1.0,5.45,8.296,1.0
1.998,2000,daytime,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.1,3,2,0.926,0.846,1.0,1.0,12.496,9.315,11.4
1.998,2000,daytime,1.2,0.1,5,2,0.853,0.704,1.0,1.0,12.587,10.177,10.7
1.998,2000,daytime,1.2,0.1,7,2,0.8,0.594,1.0,1.0,12.687,10.834,10.1
1.998,2000,daytime,1.2,0.2,3,2,0.71,0.42,1.0,1.0,12.952,12.478,11.7
1.998,2000,daytime,1.2,0.2,5,2,0.653,0.308,1.0,1.0,9.706,12.357,3.6
1.998,2000,daytime,1.2,0.2,7,2,0.65,0.301,1.0,1.0,9.67,12.559,2.2
1.998,2000,daytime,1.2,0.3,3,2,0.663,0.328,1.0,1.0,11.673,13.667,4.6
1.998,2000,daytime,1.2,0.3,5,2,0.633,0.269,1.0,1.0,8.24,12.581,2.7
1.998,2000,daytime,1.2,0.3,7,2,0.627,0.256,1.0,1.0,7.006,10.368,0.0
1.998,2000,daytime,1.2,0.4,3,2,0.62,0.244,1.0,1.0,5.065,7.462,0.0
1.998,2000,daytime,1.2,0.4,5,2,0.61,0.224,1.0,1.0,3.751,7.242,0.0
1.998,2000,daytime,1.2,0.4,7,2,0.61,0.224,1.0,1.0,3.44,6.293,0.0
1.998,2000,daytime,1.2,0.5,3,2,0.61,0.223,1.0,1.0,3.633,5.699,0.0
1.998,2000,daytime,1.2,0.5,5,2,0.603,0.21,1.0,1.0,1.719,2.556,0.0
1.998,2000,daytime,1.2,0.5,7,2,0.603,0.21,1.0,1.0,1.777,2.681,0.0
1.998,2000,daytime,1.2,0.6,3,2,0.6,0.203,1.0,1.0,5.364,7.903,0.2
1.998,2000,daytime,1.2,0.6,5,2,0.597,0.196,1.0,1.0,6.086,8.415,2.1
1.998,2000,daytime,1.2,0.6,7,2,0.597,0.196,1.0,1.0,6.514,8.7,2.0
1.998,2000,daytime,1.2,0.7,3,2,0.57,0.139,1.0,1.0,4.517,6.578,1.2
1.998,2000,daytime,1.2,0.7,5,2,0.57,0.139,1.0,1.0,4.683,6.772,1.2
1.998,2000,daytime,1.2,0.7,7,2,0.567,0.133,1.0,1.0,4.36,6.788,0.4
1.998,2000,daytime,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.1,3,2,0.706,0.415,1.0,1.0,12.419,12.369,8.0
1.998,2000,simple,1.0,0.1,5,2,0.69,0.381,1.0,1.0,11.487,12.11,8.5
1.998,2000,simple,1.0,0.1,7,2,0.667,0.334,1.0,1.0,10.217,12.045,7.7
1.998,2000,simple,1.0,0.2,3,2,0.637,0.275,1.0,1.0,8.086,12.162,0.0
1.998,2000,simple,1.0,0.2,5,2,0.627,0.255,1.0,1.0,6.167,9.342,0.0
1.998,2000,simple,1.0,0.2,7,2,0.627,0.255,1.0,1.0,6.236,9.359,0.0
1.998,2000,simple,1.0,0.3,3,2,0.61,0.224,1.0,1.0,3.344,6.165,0.0
1.998,2000,simple,1.0,0.3,5,2,0.61,0.224,1.0,1.0,3.355,6.177,0.0
1.998,2000,simple,1.0,0.3,7,2,0.603,0.209,1.0,1.0,2.522,5.065,0.0
1.998,2000,simple,1.0,0.4,3,2,0.6,0.203,1.0,1.0,1.231,2.441,0.0
1.998,2000,simple,1.0,0.4,5,2,0.6,0.203,1.0,1.0,1.197,2.373,0.0
1.998,2000,simple,1.0,0.4,7,2,0.6,0.203,1.0,1.0,1.397,2.831,0.0
1.998,2000,simple,1.0,0.5,3,2,0.597,0.196,1.0,1.0,0.224,0.432,0.0
1.998,2000,simple,1.0,0.5,5,2,0.597,0.196,1.0,1.0,0.427,0.965,0.0
1.998,2000,simple,1.0,0.5,7,2,0.597,0.196,1.0,1.0,0.419,0.889,0.0
1.998,2000,simple,1.0,0.6,3,2,0.593,0.188,1.0,1.0,6.717,8.362,2.9
1.998,2000,simple,1.0,0.6,5,2,0.584,0.169,1.0,1.0,6.221,8.569,0.5
1.998,2000,simple,1.0,0.6,7,2,0.58,0.161,1.0,1.0,7.067,10.894,0.5
1.998,2000,simple,1.0,0.7,3,2,0.57,0.139,1.0,1.0,5.617,7.219,2.5
1.998,2000,simple,1.0,0.7,5,2,0.567,0.133,1.0,1.0,5.95,8.485,0.9
1.998,2000,simple,1.0,0.7,7,2,0.56,0.12,1.0,1.0,4.933,8.083,0.1
1.998,2000,simple,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.1,3,2,0.697,0.395,1.0,1.0,12.217,12.499,8.7
1.998,2000,simple,1.05,0.1,5,2,0.68,0.361,1.0,1.0,11.272,12.4,7.6
1.998,2000,simple,1.05,0.1,7,2,0.663,0.328,1.0,1.0,10.425,12.342,7.7
1.998,2000,simple,1.05,0.2,3,2,0.63,0.262,1.0,1.0,6.958,10.075,0.0
1.998,2000,simple,1.05,0.2,5,2,0.62,0.242,1.0,1.0,5.313,9.292,0.0
1.998,2000,simple,1.05,0.2,7,2,0.62,0.242,1.0,1.0,5.407,9.315,0.0
1.998,2000,simple,1.05,0.3,3,2,0.6,0.203,1.0,1.0,1.057,2.14,0.0
1.998,2000,simple,1.05,0.3,5,2,0.6,0.203,1.0,1.0,1.091,2.215,0.0
1.998,2000,simple,1.05,0.3,7,2,0.6,0.203,1.0,1.0,1.291,2.673,0.0
1.998,2000,simple,1.05,0.4,3,2,0.6,0.203,1.0,1.0,1.311,2.601,0.0
1.998,2000,simple,1.05,0.4,5,2,0.597,0.196,1.0,1.0,0.332,0.756,0.0
1.998,2000,simple,1.05,0.4,7,2,0.597,0.196,1.0,1.0,0.357,0.751,0.0
1.998,2000,simple,1.05,0.5,3,2,0.597,0.196,1.0,1.0,0.257,0.505,0.0
1.998,2000,simple,1.05,0.5,5,2,0.597,0.196,1.0,1.0,0.511,1.038,0.0
1.998,2000,simple,1.05,0.5,7,2,0.597,0.196,1.0,1.0,0.536,1.052,0.0
1.998,2000,simple,1.05,0.6,3,2,0.593,0.188,1.0,1.0,6.824,8.538,2.9
1.998,2000,simple,1.05,0.6,5,2,0.58,0.161,1.0,1.0,5.733,8.563,0.5
1.998,2000,simple,1.05,0.6,7,2,0.57,0.139,1.0,1.0,3.7,5.673,0.5
1.998,2000,simple,1.05,0.7,3,2,0.563,0.126,1.0,1.0,5.17,8.199,0.1
1.998,2000,simple,1.05,0.7,5,2,0.563,0.126,1.0,1.0,5.17,8.199,0.1
1.998,2000,simple,1.05,0.7,7,2,0.557,0.114,1.0,1.0,3.25,5.14,0.1
1.998,2000,simple,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.1,3,2,0.67,0.342,1.0,1.0,10.98,12.582,7.8
1.998,2000,simple,1.1,0.1,5,2,0.667,0.335,1.0,1.0,10.769,12.527,7.8
1.998,2000,simple,1.1,0.1,7,2,0.657,0.315,1.0,1.0,9.913,12.162,7.8
1.998,2000,simple,1.1,0.2,3,2,0.63,0.262,1.0,1.0,7.007,10.168,0.0
1.998,2000,simple,1.1,0.2,5,2,0.617,0.236,1.0,1.0,4.953,9.119,0.0
1.998,2000,simple,1.1,0.2,7,2,0.617,0.236,1.0,1.0,5.167,9.179,0.0
1.998,2000,simple,1.1,0.3,3,2,0.6,0.203,1.0,1.0,1.197,2.444,0.0
1.998,2000,simple,1.1,0.3,5,2,0.6,0.203,1.0,1.0,1.164,2.369,0.0
1.998,2000,simple,1.1,0.3,7,2,0.6,0.203,1.0,1.0,1.364,2.827,0.0
1.998,2000,simple,1.1,0.4,3,2,0.6,0.203,1.0,1.0,1.344,2.672,0.0
1.998,2000,simple,1.1,0.4,5,2,0.597,0.196,1.0,1.0,0.427,0.965,0.0
1.998,2000,simple,1.1,0.4,7,2,0.597,0.196,1.0,1.0,0.419,0.889,0.0
1.998,2000,simple,1.1,0.5,3,2,0.597,0.196,1.0,1.0,0.468,1.046,0.0
1.998,2000,simple,1.1,0.5,5,2,0.597,0.196,1.0,1.0,1.193,2.197,0.0
1.998,2000,simple,1.1,0.5,7,2,0.597,0.196,1.0,1.0,1.164,2.127,0.0
1.998,2000,simple,1.1,0.6,3,2,0.587,0.176,1.0,1.0,7.121,8.998,0.7
1.998,2000,simple,1.1,0.6,5,2,0.573,0.147,1.0,1.0,5.253,8.551,0.7
1.998,2000,simple,1.1,0.6,7,2,0.567,0.133,1.0,1.0,2.583,3.572,0.7
1.998,2000,simple,1.1,0.7,3,2,0.563,0.126,1.0,1.0,5.387,8.457,0.2
1.998,2000,simple,1.1,0.7,5,2,0.56,0.12,1.0,1.0,3.727,5.039,0.8
1.998,2000,simple,1.1,0.7,7,2,0.553,0.108,1.0,1.0,1.867,2.216,0.6
1.998,2000,simple,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.1,3,2,0.667,0.335,1.0,1.0,10.799,12.521,7.9
1.998,2000,simple,1.15,0.1,5,2,0.663,0.328,1.0,1.0,10.485,12.347,7.8
1.998,2000,simple,1.15,0.1,7,2,0.65,0.302,1.0,1.0,9.303,12.037,6.0
1.998,2000,simple,1.15,0.2,3,2,0.623,0.249,1.0,1.0,6.284,10.075,0.0
1.998,2000,simple,1.15,0.2,5,2,0.617,0.236,1.0,1.0,4.998,9.138,0.0
1.998,2000,simple,1.15,0.2,7,2,0.617,0.236,1.0,1.0,5.232,9.22,0.0
1.998,2000,simple,1.15,0.3,3,2,0.6,0.203,1.0,1.0,1.277,2.604,0.0
1.998,2000,simple,1.15,0.3,5,2,0.597,0.196,1.0,1.0,0.299,0.752,0.0
1.998,2000,simple,1.15,0.3,7,2,0.597,0.196,1.0,1.0,0.374,0.834,0.0
1.998,2000,simple,1.15,0.4,3,2,0.597,0.196,1.0,1.0,0.334,0.709,0.0
1.998,2000,simple,1.15,0.4,5,2,0.597,0.196,1.0,1.0,0.634,1.208,0.0
1.998,2000,simple,1.15,0.4,7,2,0.597,0.196,1.0,1.0,0.598,1.117,0.0
1.998,2000,simple,1.15,0.5,3,2,0.597,0.196,1.0,1.0,0.493,1.112,0.0
1.998,2000,simple,1.15,0.5,5,2,0.597,0.196,1.0,1.0,1.268,2.32,0.0
1.998,2000,simple,1.15,0.5,7,2,0.597,0.196,1.0,1.0,1.239,2.25,0.0
1.998,2000,simple,1.15,0.6,3,2,0.577,0.154,1.0,1.0,5.967,8.801,0.7
1.998,2000,simple,1.15,0.6,5,2,0.57,0.139,1.0,1.0,3.933,5.911,0.7
1.998,2000,simple,1.15,0.6,7,2,0.567,0.133,1.0,1.0,2.583,3.572,0.7
1.998,2000,simple,1.15,0.7,3,2,0.563,0.126,1.0,1.0,6.367,9.439,0.9
1.998,2000,simple,1.15,0.7,5,2,0.557,0.114,1.0,1.0,3.017,3.768,1.0
1.998,2000,simple,1.15,0.7,7,2,0.553,0.108,1.0,1.0,5.017,6.469,1.0
1.998,2000,simple,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.1,3,2,0.66,0.322,1.0,1.0,10.375,12.577,8.0
1.998,2000,simple,1.2,0.1,5,2,0.653,0.308,1.0,1.0,9.906,12.347,6.3
1.998,2000,simple,1.2,0.1,7,2,0.647,0.294,1.0,1.0,9.311,12.211,4.4
1.998,2000,simple,1.2,0.2,3,2,0.613,0.231,1.0,1.0,4.604,8.208,0.0
1.998,2000,simple,1.2,0.2,5,2,0.61,0.224,1.0,1.0,3.784,7.318,0.0
1.998,2000,simple,1.2,0.2,7,2,0.607,0.217,1.0,1.0,3.288,6.495,0.0
1.998,2000,simple,1.2,0.3,3,2,0.597,0.196,1.0,1.0,0.268,0.64,0.0
1.998,2000,simple,1.2,0.3,5,2,0.597,0.196,1.0,1.0,0.434,0.962,0.0
1.998,2000,simple,1.2,0.3,7,2,0.597,0.196,1.0,1.0,0.481,0.993,0.0
1.998,2000,simple,1.2,0.4,3,2,0.597,0.196,1.0,1.0,0.459,1.039,0.0
1.998,2000,simple,1.2,0.4,5,2,0.597,0.196,1.0,1.0,0.734,1.381,0.0
1.998,2000,simple,1.2,0.4,7,2,0.597,0.196,1.0,1.0,1.023,1.846,0.0
1.998,2000,simple,1.2,0.5,3,2,0.597,0.196,1.0,1.0,0.718,1.382,0.0
1.998,2000,simple,1.2,0.5,5,2,0.597,0.196,1.0,1.0,1.318,2.421,0.0
1.998,2000,simple,1.2,0.5,7,2,0.597,0.196,1.0,1.0,1.289,2.351,0.0
1.998,2000,simple,1.2,0.6,3,2,0.573,0.147,1.0,1.0,5.087,8.191,0.7
1.998,2000,simple,1.2,0.6,5,2,0.57,0.139,1.0,1.0,3.967,5.951,0.7
1.998,2000,simple,1.2,0.6,7,2,0.567,0.133,1.0,1.0,2.617,3.613,0.7
1.998,2000,simple,1.2,0.7,3,2,0.557,0.114,1.0,1.0,2.967,3.799,0.9
1.998,2000,simple,1.2,0.7,5,2,0.557,0.114,1.0,1.0,3.55,4.522,1.0
1.998,2000,simple,1.2,0.7,7,2,0.553,0.108,1.0,1.0,5.017,6.469,1.0
1.998,2000,simple,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
